A1CMDCHS6TMIHU:3FFJ6VRIL5HKCS20JC8K62PUSI60IY,31,1598973292085,"{""ReactionTime"": 16104, ""TrialName"": ""rolling/final_rolling135.mp4"", ""Response"": ""red ball rolling to left of screen slowly"", ""TrialOrder"": 25, ""IsInstruction"": false}"
A1CMDCHS6TMIHU:3FFJ6VRIL5HKCS20JC8K62PUSI60IY,32,1598973309108,"{""ReactionTime"": 17023, ""TrialName"": ""falling/success/ball/final_falling127.mp4"", ""Response"": ""red ball rolling fast down a ramp to the left"", ""TrialOrder"": 26, ""IsInstruction"": false}"
A1CMDCHS6TMIHU:3FFJ6VRIL5HKCS20JC8K62PUSI60IY,33,1598973382187,"{""ReactionTime"": 73079, ""TrialName"": ""containment/success/plank/final_containment82.mp4"", ""Response"": ""red ball rolling fast to the right down a ramp and into a cup"", ""TrialOrder"": 27, ""IsInstruction"": false}"
A1CMDCHS6TMIHU:3FFJ6VRIL5HKCS20JC8K62PUSI60IY,34,1598973402419,"{""ReactionTime"": 20232, ""TrialName"": ""occlusion/success/plank/final_occlusion33.mp4"", ""Response"": ""red cube moving fast to the right behind the green plank"", ""TrialOrder"": 28, ""IsInstruction"": false}"
A1CMDCHS6TMIHU:3FFJ6VRIL5HKCS20JC8K62PUSI60IY,35,1598973424914,"{""ReactionTime"": 22495, ""TrialName"": ""collision/failure/plankball/final_collision144.mp4"", ""Response"": ""red cube moving fast to left toward blue ball without hitting it"", ""TrialOrder"": 29, ""IsInstruction"": false}"
A1CMDCHS6TMIHU:3FFJ6VRIL5HKCS20JC8K62PUSI60IY,36,1598973452651,"{""ReactionTime"": 27736, ""TrialName"": ""collision/failure/ballball/final_collision131.mp4"", ""Response"": ""red ball moving fast to left across screen passing behind a blue ball in the middle"", ""TrialOrder"": 30, ""IsInstruction"": false}"
A1CMDCHS6TMIHU:3FFJ6VRIL5HKCS20JC8K62PUSI60IY,37,1598973473986,"{""ReactionTime"": 21335, ""TrialName"": ""falling/success/plank/final_falling6.mp4"", ""Response"": ""red cube rolling down a ramp slowly to the left"", ""TrialOrder"": 31, ""IsInstruction"": false}"
A1CMDCHS6TMIHU:3FFJ6VRIL5HKCS20JC8K62PUSI60IY,38,1598973509266,"{""ReactionTime"": 35280, ""TrialName"": ""collision/success/ballball/final_collision151.mp4"", ""Response"": ""red ball moving to the left, hitting the blue ball sitting in middle making it move to the left"", ""TrialOrder"": 32, ""IsInstruction"": false}"
A1CMDCHS6TMIHU:3FFJ6VRIL5HKCS20JC8K62PUSI60IY,39,1598973615184,"{""ReactionTime"": 105918, ""TrialName"": ""falling/failure/plank/final_falling90.mp4"", ""Response"": ""red cube moving along a ramp to the left but not falling off and sitting in middle of it"", ""TrialOrder"": 33, ""IsInstruction"": false}"
A1CMDCHS6TMIHU:3FFJ6VRIL5HKCS20JC8K62PUSI60IY,40,1598973643353,"{""ReactionTime"": 28168, ""TrialName"": ""falling/failure/ball/final_falling74.mp4"", ""Response"": ""red ball rolling slowly to left on ramp then rolling back to right slowly"", ""TrialOrder"": 34, ""IsInstruction"": false}"
A1CMDCHS6TMIHU:3FFJ6VRIL5HKCS20JC8K62PUSI60IY,41,1598973661928,"{""ReactionTime"": 18575, ""TrialName"": ""containment/success/ball/final_containment146.mp4"", ""Response"": ""red ball rolling down ramp to the right and into a cup"", ""TrialOrder"": 35, ""IsInstruction"": false}"
A1CMDCHS6TMIHU:3FFJ6VRIL5HKCS20JC8K62PUSI60IY,42,1598973685168,"{""ReactionTime"": 23239, ""TrialName"": ""occlusion/failure/ball/final_occlusion152.mp4"", ""Response"": ""red ball rolling to the left slowly and in front of green plank"", ""TrialOrder"": 36, ""IsInstruction"": false}"
A1CMDCHS6TMIHU:3FFJ6VRIL5HKCS20JC8K62PUSI60IY,43,1598973707664,"{""ReactionTime"": 22496, ""TrialName"": ""collision/failure/plankplank/final_collision71.mp4"", ""Response"": ""red cube moving slowly to left but not close to the blue cube"", ""TrialOrder"": 37, ""IsInstruction"": false}"
A1CMDCHS6TMIHU:3FFJ6VRIL5HKCS20JC8K62PUSI60IY,44,1598973732056,"{""ReactionTime"": 24392, ""TrialName"": ""collision/success/plankplank/final_collision33.mp4"", ""Response"": ""red cube is rolling to the left of screen, hitting blue cube"", ""TrialOrder"": 38, ""IsInstruction"": false}"
A1CMDCHS6TMIHU:3FFJ6VRIL5HKCS20JC8K62PUSI60IY,45,1598973793439,"{""ReactionTime"": 61383, ""TrialName"": ""occlusion/success/ball/final_occlusion135.mp4"", ""Response"": ""red ball rolling to the left and slightly hitting edge of green plank then going behind it"", ""TrialOrder"": 39, ""IsInstruction"": false}"
A1CMDCHS6TMIHU:3FFJ6VRIL5HKCS20JC8K62PUSI60IY,46,1598973820070,"{""ReactionTime"": 26631, ""TrialName"": ""collision/failure/ballplank/final_collision146.mp4"", ""Response"": ""red ball rolling to left of screen and going behind blue cube"", ""TrialOrder"": 40, ""IsInstruction"": false}"
A1CMDCHS6TMIHU:3FFJ6VRIL5HKCS20JC8K62PUSI60IY,47,1598973851454,"{""ReactionTime"": 31383, ""TrialName"": ""containment/success/ball/final_containment156.mp4"", ""Response"": ""red ball rolling down ramp to left and going into cup"", ""TrialOrder"": 41, ""IsInstruction"": false}"
A1CMDCHS6TMIHU:3FFJ6VRIL5HKCS20JC8K62PUSI60IY,48,1598973867661,"{""ReactionTime"": 16207, ""TrialName"": ""containment/success/plank/final_containment31.mp4"", ""Response"": ""red cube rolling down ramp to left and into cup"", ""TrialOrder"": 42, ""IsInstruction"": false}"
A1CMDCHS6TMIHU:3FFJ6VRIL5HKCS20JC8K62PUSI60IY,49,1598973894925,"{""ReactionTime"": 27264, ""TrialName"": ""collision/success/plankplank/final_collision79.mp4"", ""Response"": ""red cube moving to left at fast speed hitting a blue cube"", ""TrialOrder"": 43, ""IsInstruction"": false}"
A1CMDCHS6TMIHU:3FFJ6VRIL5HKCS20JC8K62PUSI60IY,50,1598973929501,"{""ReactionTime"": 34576, ""TrialName"": ""falling/failure/ball/final_falling73.mp4"", ""Response"": ""red ball rolling slowly on even ramp to close to center of ramp"", ""TrialOrder"": 44, ""IsInstruction"": false}"
A1CMDCHS6TMIHU:3FFJ6VRIL5HKCS20JC8K62PUSI60IY,51,1598974091388,"{""ReactionTime"": 161887, ""TrialName"": ""collision/failure/ballplank/final_collision101.mp4"", ""Response"": ""red ball rolling to left of screen going behind blue cube"", ""TrialOrder"": 45, ""IsInstruction"": false}"
A1CMDCHS6TMIHU:3FFJ6VRIL5HKCS20JC8K62PUSI60IY,52,1598974109315,"{""ReactionTime"": 17927, ""TrialName"": ""topple/failure/final_topple104.mp4"", ""Response"": ""red plank wobbling but not falling overq"", ""TrialOrder"": 46, ""IsInstruction"": false}"
A1CMDCHS6TMIHU:3FFJ6VRIL5HKCS20JC8K62PUSI60IY,53,1598974139131,"{""ReactionTime"": 29816, ""TrialName"": ""occlusion/success/ball/final_occlusion124.mp4"", ""Response"": ""red ball rolling to left of screen at normal speed then slowing down near the green plank"", ""TrialOrder"": 47, ""IsInstruction"": false}"
A1CMDCHS6TMIHU:3FFJ6VRIL5HKCS20JC8K62PUSI60IY,54,1598974185002,"{""ReactionTime"": 45871, ""TrialName"": ""collision/failure/ballplank/final_collision62.mp4"", ""Response"": ""red ball rolling slowly to the left going behind the blue cube"", ""TrialOrder"": 48, ""IsInstruction"": false}"
A1CMDCHS6TMIHU:3FFJ6VRIL5HKCS20JC8K62PUSI60IY,55,1598974205906,"{""ReactionTime"": 20904, ""TrialName"": ""collision/failure/ballplank/final_collision67.mp4"", ""Response"": ""small red ball rolling to left of screen going behind blue cube"", ""TrialOrder"": 49, ""IsInstruction"": false}"
A1CMDCHS6TMIHU:3FFJ6VRIL5HKCS20JC8K62PUSI60IY,56,1598974227081,"{""ReactionTime"": 21175, ""TrialName"": ""falling/success/ball/final_falling130.mp4"", ""Response"": ""red ball rolling off of level ramp to the left and falling off"", ""TrialOrder"": 50, ""IsInstruction"": false}"
A1CMDCHS6TMIHU:3FFJ6VRIL5HKCS20JC8K62PUSI60IY,57,1598974240025,"{""ReactionTime"": 12944, ""TrialName"": ""topple/failure/final_topple42.mp4"", ""Response"": ""red plank wobbling"", ""TrialOrder"": 51, ""IsInstruction"": false}"
A1CMDCHS6TMIHU:3FFJ6VRIL5HKCS20JC8K62PUSI60IY,58,1598974263225,"{""ReactionTime"": 23200, ""TrialName"": ""collision/success/plankplank/final_collision57.mp4"", ""Response"": ""red cube moving fast to left of screen slightly hitting blue cube"", ""TrialOrder"": 52, ""IsInstruction"": false}"
A1CMDCHS6TMIHU:3FFJ6VRIL5HKCS20JC8K62PUSI60IY,59,1598974282225,"{""ReactionTime"": 19000, ""TrialName"": ""falling/failure/ball/final_falling79.mp4"", ""Response"": ""red ball staying stationary on high ramp"", ""TrialOrder"": 53, ""IsInstruction"": false}"
A1CMDCHS6TMIHU:3FFJ6VRIL5HKCS20JC8K62PUSI60IY,60,1598974300889,"{""ReactionTime"": 18664, ""TrialName"": ""containment/success/ball/final_containment133.mp4"", ""Response"": ""red ball rolling fast to right down a ramp and into a cup"", ""TrialOrder"": 54, ""IsInstruction"": false}"
A1CMDCHS6TMIHU:3FFJ6VRIL5HKCS20JC8K62PUSI60IY,61,1598974320665,"{""ReactionTime"": 19776, ""TrialName"": ""collision/failure/ballball/final_collision133.mp4"", ""Response"": ""red ball rolling to left behind the blue ball that is in the middle"", ""TrialOrder"": 55, ""IsInstruction"": false}"
A1CMDCHS6TMIHU:3FFJ6VRIL5HKCS20JC8K62PUSI60IY,62,1598974338576,"{""ReactionTime"": 17911, ""TrialName"": ""topple/success/final_topple51.mp4"", ""Response"": ""small red plank in middle of screen tipping over"", ""TrialOrder"": 56, ""IsInstruction"": false}"
A1CMDCHS6TMIHU:3FFJ6VRIL5HKCS20JC8K62PUSI60IY,63,1598974359593,"{""ReactionTime"": 21016, ""TrialName"": ""collision/success/ballplank/final_collision116.mp4"", ""Response"": ""red ball rolling to the left and hitting blue cube and staying still"", ""TrialOrder"": 57, ""IsInstruction"": false}"
A1CMDCHS6TMIHU:3FFJ6VRIL5HKCS20JC8K62PUSI60IY,64,1598974386968,"{""ReactionTime"": 27375, ""TrialName"": ""occlusion/failure/plank/final_occlusion35.mp4"", ""Response"": ""red cube moving to left of screen, stopping before hitting green plank"", ""TrialOrder"": 58, ""IsInstruction"": false}"
A1CMDCHS6TMIHU:3FFJ6VRIL5HKCS20JC8K62PUSI60IY,65,1598974405176,"{""ReactionTime"": 18208, ""TrialName"": ""containment/success/plank/final_containment76.mp4"", ""Response"": ""red ball rolling down ramp to right and into cup"", ""TrialOrder"": 59, ""IsInstruction"": false}"
A1CMDCHS6TMIHU:3FFJ6VRIL5HKCS20JC8K62PUSI60IY,66,1598974425712,"{""ReactionTime"": 20536, ""TrialName"": ""falling/failure/plank/final_falling86.mp4"", ""Response"": ""red cube moving to left on an even ramp and stopping at the edge"", ""TrialOrder"": 60, ""IsInstruction"": false}"
A1CMDCHS6TMIHU:3FFJ6VRIL5HKCS20JC8K62PUSI60IY,67,1598974442223,"{""ReactionTime"": 16511, ""TrialName"": ""collision/success/plankplank/final_collision6.mp4"", ""Response"": ""red cube moving to left and hitting blue cube"", ""TrialOrder"": 61, ""IsInstruction"": false}"
A1CMDCHS6TMIHU:3FFJ6VRIL5HKCS20JC8K62PUSI60IY,68,1598974563054,"{""ReactionTime"": 120831, ""TrialName"": ""collision/failure/plankplank/final_collision56.mp4"", ""Response"": ""red cube moving slightly to left stopping before it hits blue cube"", ""TrialOrder"": 62, ""IsInstruction"": false}"
A1CMDCHS6TMIHU:3FFJ6VRIL5HKCS20JC8K62PUSI60IY,69,1598974584374,"{""ReactionTime"": 21320, ""TrialName"": ""containment/failure/ball/final_containment152.mp4"", ""Response"": ""red ball rolling down ramp to the right towards a cup and missing it"", ""TrialOrder"": 63, ""IsInstruction"": false}"
